"","sido","center","type","applicants","total","grade1","grade2","grade3","grade4","grade5","outer"
"83","서울","강북운영센터","기초수급",853,475,48,80,185,153,9,205
"84","서울","강북운영센터","의료급여",47,33,3,10,15,5,0,4
"85","서울","강북운영센터","경감",427,398,40,86,173,93,6,14
"86","서울","도봉운영센터","합계",4658,2927,328,522,1209,763,105,694
"87","서울","도봉운영센터","일반",3469,2047,236,375,827,530,79,531
"88","서울","도봉운영센터","기초수급",562,311,36,49,122,92,12,130
"89","서울","도봉운영센터","의료급여",50,34,3,2,10,17,2,9
"90","서울","도봉운영센터","경감",577,535,53,96,250,124,12,24
"91","서울","은평운영센터","합계",5728,3761,369,711,1502,1071,108,740
"92","서울","은평운영센터","일반",4047,2544,259,467,1037,699,82,508
"93","서울","은평운영센터","기초수급",1010,593,54,119,216,194,10,207
"94","서울","은평운영센터","의료급여",60,45,5,8,19,12,1,5
"95","서울","은평운영센터","경감",611,579,51,117,230,166,15,20
"96","서울","강서운영센터","합계",6669,4481,439,728,1900,1330,84,1013
"97","서울","강서운영센터","일반",4122,2665,269,458,1166,717,55,595
"98","서울","강서운영센터","기초수급",1727,1077,93,132,433,401,18,369
"99","서울","강서운영센터","의료급여",81,56,4,8,24,18,2,8
"100","서울","강서운영센터","경감",739,683,73,130,277,194,9,41
"101","서울","금천운영센터","합계",2851,1739,182,329,681,511,36,401
"102","서울","금천운영센터","일반",1787,1047,121,204,407,294,21,254
"103","서울","금천운영센터","기초수급",657,319,28,54,130,102,5,127
"104","서울","금천운영센터","의료급여",27,16,0,2,4,10,0,4
"105","서울","금천운영센터","경감",380,357,33,69,140,105,10,16
"106","서울","동작운영센터","합계",3607,2408,259,453,924,716,56,386
"107","서울","동작운영센터","일반",2579,1685,180,316,658,484,47,268
"108","서울","동작운영센터","기초수급",636,362,37,66,118,138,3,109
"109","서울","동작운영센터","의료급여",45,32,3,7,15,5,2,4
"110","서울","동작운영센터","경감",347,329,39,64,133,89,4,5
"111","서울","강남운영센터","합계",4084,2471,301,401,928,778,63,627
"112","서울","강남운영센터","일반",2882,1741,228,310,645,503,55,379
"113","서울","강남운영센터","기초수급",891,465,54,50,163,194,4,223
"114","서울","강남운영센터","의료급여",53,30,2,6,13,9,0,9
"115","서울","강남운영센터","경감",258,235,17,35,107,72,4,16
"116","서울","강동운영센터","합계",4601,3054,439,582,1239,746,48,595
"117","서울","강동운영센터","일반",3601,2348,354,453,931,572,38,461
"118","서울","강동운영센터","기초수급",488,236,16,33,94,88,5,115
"119","서울","강동운영센터","의료급여",55,36,7,4,14,8,3,10
"120","서울","강동운영센터","경감",457,434,62,92,200,78,2,9
"121","서울","중구운영센터","합계",1282,641,58,100,302,154,27,313
"122","서울","중구운영센터","일반",913,459,40,78,205,116,20,207
"123","서울","중구운영센터","기초수급",261,89,11,9,51,14,4,97
"124","서울","중구운영센터","의료급여",18,11,1,0,6,3,1,6
"125","서울","중구운영센터","경감",90,82,6,13,40,21,2,3
"126","부산","부산진구운영센터","합계",4895,2591,232,435,1098,773,53,1249
"127","부산","부산진구운영센터","일반",3449,1802,175,313,781,498,35,817
"128","부산","부산진구운영센터","기초수급",909,340,20,50,129,136,5,374
"129","부산","부산진구운영센터","의료급여",66,34,2,3,18,11,0,17
"130","부산","부산진구운영센터","경감",471,415,35,69,170,128,13,41
"131","부산","부산중부운영센터","합계",5165,2519,237,415,1046,781,40,1354
"132","부산","부산중부운영센터","일반",3111,1506,138,248,661,432,27,745
"133","부산","부산중부운영센터","기초수급",1510,570,63,79,200,219,9,548
"134","부산","부산중부운영센터","의료급여",57,25,4,6,8,7,0,15
"135","부산","부산중부운영센터","경감",487,418,32,82,177,123,4,46
"136","부산","부산사하운영센터","합계",4341,2019,165,350,841,609,54,866
"137","부산","부산사하운영센터","일반",2756,1214,102,220,517,342,33,492
"138","부산","부산사하운영센터","기초수급",1160,449,36,70,176,158,9,340
"139","부산","부산사하운영센터","의료급여",37,13,0,4,5,4,0,9
"140","부산","부산사하운영센터","경감",388,343,27,56,143,105,12,25
"141","부산","부산동래운영센터","합계",3518,1853,128,284,741,652,48,755
"142","부산","부산동래운영센터","일반",2631,1304,91,204,522,453,34,545
"143","부산","부산동래운영센터","기초수급",524,232,14,34,82,95,7,183
"144","부산","부산동래운영센터","의료급여",39,27,1,5,13,7,1,5
"145","부산","부산동래운영센터","경감",324,290,22,41,124,97,6,22
"146","부산","부산사상운영센터","합계",2751,1238,152,232,442,370,42,682
"147","부산","부산사상운영센터","일반",1736,735,92,150,255,213,25,406
"148","부산","부산사상운영센터","기초수급",752,300,31,63,109,88,9,246
"149","부산","부산사상운영센터","의료급여",45,11,0,1,2,7,1,15
"150","부산","부산사상운영센터","경감",218,192,29,18,76,62,7,15
"151","부산","부산남부운영센터","합계",6361,3192,305,497,1171,1112,107,1477
"152","부산","부산남부운영센터","일반",4673,2217,225,361,806,736,89,1063
"153","부산","부산남부운영센터","기초수급",985,382,23,51,140,159,9,340
"154","부산","부산남부운영센터","의료급여",84,43,5,0,20,17,1,24
"155","부산","부산남부운영센터","경감",619,550,52,85,205,200,8,50
"156","부산","기장운영센터","합계",2383,1420,163,260,593,367,37,418
"157","부산","기장운영센터","일반",1566,890,108,166,369,220,27,267
"158","부산","기장운영센터","기초수급",467,230,23,38,102,63,4,122
"159","부산","기장운영센터","의료급여",31,16,3,1,7,4,1,7
"160","부산","기장운영센터","경감",319,284,29,55,115,80,5,22
"161","부산","부산연제운영센터","합계",2722,1385,121,248,587,383,46,659
"162","부산","부산연제운영센터","일반",2038,977,84,181,412,264,36,484
"163","부산","부산연제운영센터","기초수급",403,165,15,24,67,56,3,155
"164","부산","부산연제운영센터","의료급여",25,8,0,3,4,1,0,9
"165","부산","부산연제운영센터","경감",256,235,22,40,104,62,7,11
"166","부산","부산서부운영센터","합계",2060,984,91,147,357,363,26,540
"167","부산","부산서부운영센터","일반",1352,622,50,92,236,224,20,340
"168","부산","부산서부운영센터","기초수급",509,207,24,29,70,81,3,170
"169","부산","부산서부운영센터","의료급여",29,15,0,5,3,7,0,8
"170","부산","부산서부운영센터","경감",170,140,17,21,48,51,3,22
"171","부산","부산금정운영센터","합계",3769,1885,196,380,704,560,45,827
"172","부산","부산금정운영센터","일반",2686,1293,129,247,492,388,37,531
"173","부산","부산금정운영센터","기초수급",733,305,36,88,100,75,6,255
"174","부산","부산금정운영센터","의료급여",41,18,3,5,8,2,0,11
"175","부산","부산금정운영센터","경감",309,269,28,40,104,95,2,30
"176","부산","부산북부운영센터","합계",4429,1934,132,332,715,670,85,1288
"177","부산","부산북부운영센터","일반",2729,1276,86,207,472,449,62,670
"178","부산","부산북부운영센터","기초수급",1309,342,25,57,127,123,10,583
"179","부산","부산북부운영센터","의료급여",64,25,1,4,6,14,0,18
"180","부산","부산북부운영센터","경감",327,291,20,64,110,84,13,17
"181","부산","해운대운영센터","합계",5090,2407,207,375,971,799,55,1334
"182","부산","해운대운영센터","일반",3461,1615,146,254,655,519,41,792
"183","부산","해운대운영센터","기초수급",1112,389,28,61,149,144,7,468
"184","부산","해운대운영센터","의료급여",78,35,2,8,15,9,1,21
"185","부산","해운대운영센터","경감",439,368,31,52,152,127,6,53
"186","대구","대구달서운영센터","합계",6180,3481,251,612,1574,922,122,1179
"187","대구","대구달서운영센터","일반",3958,2240,163,413,993,576,95,693
"188","대구","대구달서운영센터","기초수급",1450,611,43,89,263,204,12,422
"189","대구","대구달서운영센터","의료급여",128,62,4,13,26,18,1,22
"190","대구","대구달서운영센터","경감",644,568,41,97,292,124,14,42
"191","대구","대구중부운영센터","합계",4660,2657,248,574,1122,644,69,1075
"192","대구","대구중부운영센터","일반",3063,1692,168,363,717,394,50,679
"193","대구","대구중부운영센터","기초수급",949,415,37,86,170,115,7,333
"194","대구","대구중부운영센터","의료급여",82,44,5,7,18,13,1,19
"195","대구","대구중부운영센터","경감",566,506,38,118,217,122,11,44
"196","대구","대구동부운영센터","합계",5390,3161,273,486,1278,1012,112,1200
"197","대구","대구동부운영센터","일반",3484,1948,157,312,781,619,79,748
"198","대구","대구동부운영센터","기초수급",1213,623,69,87,245,206,16,388
"199","대구","대구동부운영센터","의료급여",88,55,4,6,27,15,3,19
"200","대구","대구동부운영센터","경감",605,535,43,81,225,172,14,45
"201","대구","달성운영센터","합계",2619,1671,175,289,721,454,32,487
"202","대구","달성운영센터","일반",1799,1063,98,183,457,307,18,363
"203","대구","달성운영센터","기초수급",473,293,47,45,122,72,7,108
"204","대구","달성운영센터","의료급여",19,7,1,0,2,4,0,5
"205","대구","달성운영센터","경감",328,308,29,61,140,71,7,11
"206","대구","대구남부운영센터","합계",3202,1863,180,375,808,471,29,656
"207","대구","대구남부운영센터","일반",2079,1165,110,249,495,289,22,394
"208","대구","대구남부운영센터","기초수급",662,306,32,63,129,79,3,218
"209","대구","대구남부운영센터","의료급여",66,39,3,0,18,18,0,18
"210","대구","대구남부운영센터","경감",395,353,35,63,166,85,4,26
"211","대구","대구북부운영센터","합계",5315,3094,255,647,1223,858,111,1060
"212","대구","대구북부운영센터","일반",3500,1978,163,421,780,527,87,668
"213","대구","대구북부운영센터","기초수급",1071,484,39,93,180,164,8,330
"214","대구","대구북부운영센터","의료급여",86,49,5,7,25,12,0,19
"215","대구","대구북부운영센터","경감",658,583,48,126,238,155,16,43
"216","대구","대구수성운영센터","합계",4980,2500,183,431,1026,732,128,1308
"217","대구","대구수성운영센터","일반",3485,1772,124,284,737,527,100,867
"218","대구","대구수성운영센터","기초수급",1041,369,35,71,143,110,10,376
"219","대구","대구수성운영센터","의료급여",85,38,4,8,9,15,2,26
"220","대구","대구수성운영센터","경감",369,321,20,68,137,80,16,39
"221","인천","인천중부운영센터","합계",3544,2040,145,377,857,624,37,876
"222","인천","인천중부운영센터","일반",2328,1254,93,244,523,369,25,593
"223","인천","인천중부운영센터","기초수급",758,374,24,57,148,140,5,253
"224","인천","인천중부운영센터","의료급여",33,20,0,4,10,6,0,6
"225","인천","인천중부운영센터","경감",425,392,28,72,176,109,7,24
"226","인천","인천남구운영센터","합계",6181,3879,354,707,1679,1086,53,1258
"227","인천","인천남구운영센터","일반",4282,2528,232,452,1093,709,42,905
"228","인천","인천남구운영센터","기초수급",1043,569,56,107,227,175,4,310
"229","인천","인천남구운영센터","의료급여",68,40,4,6,21,9,0,14
"230","인천","인천남구운영센터","경감",788,742,62,142,338,193,7,29
"231","인천","인천연수구운영센터","합계",2901,1740,179,287,647,594,33,591
"232","인천","인천연수구운영센터","일반",1895,1169,133,208,454,348,26,315
"233","인천","인천연수구운영센터","기초수급",706,314,23,38,99,151,3,249
"234","인천","인천연수구운영센터","의료급여",41,24,2,2,8,11,1,11
"235","인천","인천연수구운영센터","경감",259,233,21,39,86,84,3,16
"236","인천","인천계양운영센터","합계",3963,2438,236,444,981,729,48,792
"237","인천","인천계양운영센터","일반",2773,1572,151,283,635,466,37,588
"238","인천","인천계양운영센터","기초수급",610,349,36,60,137,114,2,163
"239","인천","인천계양운영센터","의료급여",45,24,3,5,10,6,0,9
"240","인천","인천계양운영센터","경감",535,493,46,96,199,143,9,32
"241","인천","인천서구운영센터","합계",4941,3276,262,541,1476,906,91,724
"242","인천","인천서구운영센터","일반",3480,2158,170,354,968,597,69,537
"243","인천","인천서구운영센터","기초수급",759,468,37,71,216,134,10,162
"244","인천","인천서구운영센터","의료급여",49,30,1,5,16,8,0,11
"245","인천","인천서구운영센터","경감",653,620,54,111,276,167,12,14
"246","인천","강화운영센터","합계",2333,1506,96,305,658,423,24,554
"247","인천","강화운영센터","일반",1529,954,58,199,423,257,17,358
"248","인천","강화운영센터","기초수급",542,307,27,52,129,97,2,184
"249","인천","강화운영센터","의료급여",10,8,0,1,4,3,0,0
"250","인천","강화운영센터","경감",252,237,11,53,102,66,5,12
"251","인천","인천남동운영센터","합계",6261,4178,372,787,1635,1340,44,1044
"252","인천","인천남동운영센터","일반",4124,2637,245,519,1029,811,33,670
"253","인천","인천남동운영센터","기초수급",1302,792,70,130,289,296,7,326
"254","인천","인천남동운영센터","의료급여",69,37,4,6,17,10,0,13
"255","인천","인천남동운영센터","경감",766,712,53,132,300,223,4,35
"256","인천","인천부평운영센터","합계",7726,4818,401,720,1977,1622,98,1557
"257","인천","인천부평운영센터","일반",4971,2973,242,431,1242,988,70,981
"258","인천","인천부평운영센터","기초수급",1772,965,79,142,367,362,15,514
"259","인천","인천부평운영센터","의료급여",69,37,3,10,14,10,0,15
"260","인천","인천부평운영센터","경감",914,843,77,137,354,262,13,47
"261","광주","광주북부운영센터","합계",7142,3493,262,465,1308,1380,78,2094
"262","광주","광주북부운영센터","일반",4732,2239,171,290,870,847,61,1309
"263","광주","광주북부운영센터","기초수급",1515,544,38,69,174,257,6,672
"264","광주","광주북부운영센터","의료급여",150,83,5,16,31,31,0,33
"265","광주","광주북부운영센터","경감",745,627,48,90,233,245,11,80
"266","광주","광주서부운영센터","합계",9589,4837,330,664,1793,1902,148,2777
"267","광주","광주서부운영센터","일반",6438,3198,224,427,1159,1278,110,1684
"268","광주","광주서부운영센터","기초수급",1988,751,51,107,277,303,13,912
"269","광주","광주서부운영센터","의료급여",190,96,4,14,46,31,1,48
"270","광주","광주서부운영센터","경감",973,792,51,116,311,290,24,133
"271","광주","광주동부운영센터","합계",6936,3568,238,491,1409,1340,90,2007
"272","광주","광주동부운영센터","일반",4866,2373,174,315,933,883,68,1400
"273","광주","광주동부운영센터","기초수급",1254,541,27,75,209,222,8,499
"274","광주","광주동부운영센터","의료급여",140,78,2,12,33,29,2,39
"275","광주","광주동부운영센터","경감",676,576,35,89,234,206,12,69
"276","대전","대전동부운영센터","합계",7751,4451,347,799,1869,1365,71,1783
"277","대전","대전동부운영센터","일반",4981,2799,212,475,1210,849,53,1041
"278","대전","대전동부운영센터","기초수급",1727,754,51,149,278,268,8,641
"279","대전","대전동부운영센터","의료급여",123,75,10,12,30,23,0,30
"280","대전","대전동부운영센터","경감",920,823,74,163,351,225,10,71
"281","대전","대전유성운영센터","합계",3358,2093,195,347,907,593,51,645
"282","대전","대전유성운영센터","일반",2597,1594,149,283,695,426,41,462
"283","대전","대전유성운영센터","기초수급",410,196,19,22,76,74,5,157
"284","대전","대전유성운영센터","의료급여",43,26,2,4,11,9,0,6
"285","대전","대전유성운영센터","경감",308,277,25,38,125,84,5,20
"286","대전","대전중부운영센터","합계",5175,3139,287,510,1452,831,59,925
"287","대전","대전중부운영센터","일반",3680,2128,192,348,988,552,48,656
"288","대전","대전중부운영센터","기초수급",810,411,35,56,192,124,4,222
"289","대전","대전중부운영센터","의료급여",65,42,3,7,18,14,0,12
"290","대전","대전중부운영센터","경감",620,558,57,99,254,141,7,35
"291","대전","대전서부운영센터","합계",6198,3757,295,572,1527,1241,122,1199
"292","대전","대전서부운영센터","일반",4532,2625,198,393,1093,844,97,883
"293","대전","대전서부운영센터","기초수급",901,444,40,63,145,189,7,273
"294","대전","대전서부운영센터","의료급여",77,51,2,9,24,12,4,9
"295","대전","대전서부운영센터","경감",688,637,55,107,265,196,14,34
"296","울산","울산중부운영센터","합계",3377,1856,161,310,817,526,42,634
"297","울산","울산중부운영센터","일반",2471,1351,110,238,617,351,35,386
"298","울산","울산중부운영센터","기초수급",618,256,16,32,100,104,4,226
"299","울산","울산중부운영센터","의료급여",29,16,2,3,8,2,1,4
"300","울산","울산중부운영센터","경감",259,233,33,37,92,69,2,18
"301","울산","울산동부운영센터","합계",1249,661,56,119,249,218,19,252
"302","울산","울산동부운영센터","일반",905,478,44,87,182,148,17,153
"303","울산","울산동부운영센터","기초수급",260,106,6,15,34,50,1,95
"304","울산","울산동부운영센터","의료급여",12,9,0,1,4,4,0,1
"305","울산","울산동부운영센터","경감",72,68,6,16,29,16,1,3
"306","울산","울주운영센터","합계",2831,1638,146,293,669,492,38,560
"307","울산","울주운영센터","일반",2070,1162,104,212,469,349,28,383
"308","울산","울주운영센터","기초수급",503,252,29,37,107,77,2,161
"309","울산","울주운영센터","의료급여",32,14,1,3,4,6,0,7
"310","울산","울주운영센터","경감",226,210,12,41,89,60,8,9
"311","울산","울산남부운영센터","합계",2486,1239,114,192,561,340,32,425
"312","울산","울산남부운영센터","일반",1860,947,90,153,432,251,21,250
"313","울산","울산남부운영센터","기초수급",419,128,11,14,53,45,5,153
"314","울산","울산남부운영센터","의료급여",33,13,0,2,8,2,1,9
"315","울산","울산남부운영센터","경감",174,151,13,23,68,42,5,13
"316","경기","수원동부운영센터","합계",4106,2387,278,405,912,729,63,685
"317","경기","수원동부운영센터","일반",2890,1723,203,304,663,507,46,424
"318","경기","수원동부운영센터","기초수급",759,242,30,27,76,104,5,243
"319","경기","수원동부운영센터","의료급여",41,28,3,3,16,5,1,4
"320","경기","수원동부운영센터","경감",416,394,42,71,157,113,11,14
"321","경기","성남남부운영센터","합계",4986,3263,532,590,1165,886,90,611
"322","경기","성남남부운영센터","일반",3790,2539,439,474,892,654,80,377
"323","경기","성남남부운영센터","기초수급",812,376,41,55,125,152,3,219
"324","경기","성남남부운영센터","의료급여",48,30,5,2,11,11,1,5
"325","경기","성남남부운영센터","경감",336,318,47,59,137,69,6,10
"326","경기","의정부운영센터","합계",6759,4405,314,704,1929,1299,159,1247
"327","경기","의정부운영센터","일반",4355,2715,186,430,1202,788,109,778
"328","경기","의정부운영센터","기초수급",1347,734,54,101,316,239,24,405
"329","경기","의정부운영센터","의료급여",73,39,3,8,15,11,2,16
"330","경기","의정부운영센터","경감",984,917,71,165,396,261,24,48
"331","경기","안양동안운영센터","합계",2954,1824,133,313,752,558,68,494
"332","경기","안양동안운영센터","일반",2299,1388,102,235,573,421,57,366
"333","경기","안양동안운영센터","기초수급",313,129,7,16,53,51,2,108
"334","경기","안양동안운영센터","의료급여",34,22,1,4,11,5,1,4
"335","경기","안양동안운영센터","경감",308,285,23,58,115,81,8,16
"336","경기","부천북부운영센터","합계",8444,5290,436,843,2194,1743,74,1644
"337","경기","부천북부운영센터","일반",5747,3481,298,579,1427,1124,53,1077
"338","경기","부천북부운영센터","기초수급",1421,653,54,84,260,251,4,504
"339","경기","부천북부운영센터","의료급여",107,64,7,6,25,25,1,18
"340","경기","부천북부운영센터","경감",1169,1092,77,174,482,343,16,45
"341","경기","광명운영센터","합계",3338,1958,166,299,786,671,36,637
"342","경기","광명운영센터","일반",2392,1344,117,203,536,457,31,437
"343","경기","광명운영센터","기초수급",549,267,19,40,101,105,2,175
"344","경기","광명운영센터","의료급여",49,26,1,6,11,7,1,7
"345","경기","광명운영센터","경감",348,321,29,50,138,102,2,18
"346","경기","평택운영센터","합계",4776,3072,199,474,1408,892,99,775
"347","경기","평택운영센터","일반",3477,2173,140,344,1002,609,78,545
"348","경기","평택운영센터","기초수급",803,451,28,65,199,147,12,206
"349","경기","평택운영센터","의료급여",42,22,3,3,12,4,0,6
"350","경기","평택운영센터","경감",454,426,28,62,195,132,9,18
"351","경기","동두천운영센터","합계",2677,1655,134,252,701,476,92,622
"352","경기","동두천운영센터","일반",1654,952,79,155,392,264,62,397
"353","경기","동두천운영센터","기초수급",558,286,20,39,127,88,12,185
"354","경기","동두천운영센터","의료급여",21,17,0,2,10,5,0,2
"355","경기","동두천운영센터","경감",444,400,35,56,172,119,18,38
"356","경기","연천운영센터","합계",1011,606,38,82,273,181,32,251
"357","경기","연천운영센터","일반",586,330,13,48,155,97,17,143
"358","경기","연천운영센터","기초수급",306,174,20,22,75,47,10,98
"359","경기","연천운영센터","의료급여",16,7,0,0,4,3,0,5
"360","경기","연천운영센터","경감",103,95,5,12,39,34,5,5
"361","경기","안산운영센터","합계",7849,4584,403,766,1992,1269,154,1345
"362","경기","안산운영센터","일반",5188,2898,247,489,1279,776,107,883
"363","경기","안산운영센터","기초수급",1586,731,77,96,294,244,20,399
"364","경기","안산운영센터","의료급여",69,38,1,10,15,9,3,13
"365","경기","안산운영센터","경감",1006,917,78,171,404,240,24,50
"366","경기","과천운영센터","합계",624,403,47,57,168,121,10,102
"367","경기","과천운영센터","일반",493,314,32,45,131,97,9,74
"368","경기","과천운영센터","기초수급",91,50,7,5,24,14,0,27
"369","경기","과천운영센터","의료급여",3,2,0,0,0,2,0,1
"370","경기","과천운영센터","경감",37,37,8,7,13,8,1,0
"371","경기","남양주운영센터","합계",7351,5009,420,888,2070,1397,234,1014
"372","경기","남양주운영센터","일반",5229,3369,280,574,1415,934,166,741
"373","경기","남양주운영센터","기초수급",1059,658,56,121,240,211,30,224
"374","경기","남양주운영센터","의료급여",79,54,3,11,21,17,2,14
"375","경기","남양주운영센터","경감",984,928,81,182,394,235,36,35
"376","경기","가평운영센터","합계",1654,1040,122,149,428,314,27,331
"377","경기","가평운영센터","일반",886,506,35,62,214,172,23,188
"378","경기","가평운영센터","기초수급",605,392,81,63,160,85,3,130
"379","경기","가평운영센터","의료급여",17,9,1,2,4,2,0,4
"380","경기","가평운영센터","경감",146,133,5,22,50,55,1,9
"381","경기","오산운영센터","합계",1628,1007,111,178,427,267,24,316
"382","경기","오산운영센터","일반",1148,689,77,116,302,175,19,202
"383","경기","오산운영센터","기초수급",261,122,6,20,51,43,2,100
"384","경기","오산운영센터","의료급여",24,14,2,2,6,4,0,6
"385","경기","오산운영센터","경감",195,182,26,40,68,45,3,8
"386","경기","군포운영센터","합계",3117,1823,152,341,829,461,40,600
"387","경기","군포운영센터","일반",2159,1344,115,263,606,332,28,325
"388","경기","군포운영센터","기초수급",586,162,14,17,79,50,2,254
"389","경기","군포운영센터","의료급여",39,20,3,5,7,4,1,5
"390","경기","군포운영센터","경감",333,297,20,56,137,75,9,16
"391","경기","의왕운영센터","합계",1723,1090,146,211,430,289,14,199
"392","경기","의왕운영센터","일반",1355,845,124,167,332,211,11,153
"393","경기","의왕운영센터","기초수급",175,76,5,10,29,31,1,35
"394","경기","의왕운영센터","의료급여",23,12,1,0,8,3,0,3
"395","경기","의왕운영센터","경감",170,157,16,34,61,44,2,8
"396","경기","하남운영센터","합계",1854,1247,121,273,482,337,34,326
"397","경기","하남운영센터","일반",1324,874,92,187,340,230,25,225
"398","경기","하남운영센터","기초수급",266,127,14,28,41,40,4,89
