"","sido","center","type","applicants","total","grade1","grade2","grade3","grade4","grade5","outer"
"42","서울","관악운영센터","일반",3673,2378,230,377,885,771,115,391
"43","서울","관악운영센터","기초수급",1075,591,47,93,200,224,27,216
"44","서울","관악운영센터","의료급여",59,36,1,3,12,19,1,5
"45","서울","관악운영센터","경감",639,590,59,93,250,167,21,13
"46","서울","서초운영센터","합계",3258,2329,287,395,896,664,87,313
"47","서울","서초운영센터","일반",2733,1949,244,328,755,541,81,253
"48","서울","서초운영센터","기초수급",291,167,17,25,61,61,3,55
"49","서울","서초운영센터","의료급여",21,16,0,4,9,3,0,0
"50","서울","서초운영센터","경감",213,197,26,38,71,59,3,5
"51","서울","송파운영센터","합계",5719,3840,439,610,1427,1121,243,591
"52","서울","송파운영센터","일반",4479,2901,339,451,1079,828,204,473
"53","서울","송파운영센터","기초수급",670,420,41,68,137,160,14,101
"54","서울","송파운영센터","의료급여",54,32,3,6,13,8,2,11
"55","서울","송파운영센터","경감",516,487,56,85,198,125,23,6
"56","서울","마포운영센터","합계",3787,2332,203,292,715,909,213,516
"57","서울","마포운영센터","일반",2836,1693,152,221,524,635,161,367
"58","서울","마포운영센터","기초수급",552,284,14,28,75,145,22,135
"59","서울","마포운영센터","의료급여",29,20,2,1,4,11,2,3
"60","서울","마포운영센터","경감",370,335,35,42,112,118,28,11
"61","서울","종로운영센터","합계",1932,1281,160,253,395,404,69,200
"62","서울","종로운영센터","일반",1489,990,125,191,318,297,59,136
"63","서울","종로운영센터","기초수급",276,143,13,31,31,66,2,59
"64","서울","종로운영센터","의료급여",12,7,0,3,2,1,1,0
"65","서울","종로운영센터","경감",155,141,22,28,44,40,7,5
"66","서울","용산운영센터","합계",2442,1553,159,275,567,487,65,303
"67","서울","용산운영센터","일반",1844,1183,125,214,442,345,57,205
"68","서울","용산운영센터","기초수급",369,159,13,18,51,73,4,93
"69","서울","용산운영센터","의료급여",19,13,0,1,7,5,0,3
"70","서울","용산운영센터","경감",210,198,21,42,67,64,4,2
"71","서울","성동운영센터","합계",3135,2111,168,283,697,771,192,358
"72","서울","성동운영센터","일반",2342,1549,123,212,512,559,143,268
"73","서울","성동운영센터","기초수급",461,262,20,35,71,109,27,75
"74","서울","성동운영센터","의료급여",14,8,1,0,4,2,1,5
"75","서울","성동운영센터","경감",318,292,24,36,110,101,21,10
"76","서울","중랑운영센터","합계",5533,3766,382,621,1384,1180,199,681
"77","서울","중랑운영센터","일반",3452,2222,214,358,815,696,139,406
"78","서울","중랑운영센터","기초수급",1315,855,100,134,301,292,28,236
"79","서울","중랑운영센터","의료급여",55,36,2,6,19,9,0,14
"80","서울","중랑운영센터","경감",711,653,66,123,249,183,32,25
"81","서울","강북운영센터","합계",4840,3125,191,463,1151,1144,176,796
"82","서울","강북운영센터","일반",3097,1901,113,291,726,665,106,504
"83","서울","강북운영센터","기초수급",1101,657,45,83,204,290,35,269
"84","서울","강북운영센터","의료급여",50,30,3,5,10,9,3,7
"85","서울","강북운영센터","경감",592,537,30,84,211,180,32,16
"86","서울","도봉운영센터","합계",5612,3705,341,562,1285,1220,297,805
"87","서울","도봉운영센터","일반",3942,2448,218,350,872,788,220,584
"88","서울","도봉운영센터","기초수급",829,496,46,80,156,179,35,184
"89","서울","도봉운영센터","의료급여",69,53,5,15,13,18,2,11
"90","서울","도봉운영센터","경감",772,708,72,117,244,235,40,26
"91","서울","은평운영센터","합계",6556,4316,374,698,1589,1368,287,758
"92","서울","은평운영센터","일반",4556,2904,249,474,1091,897,193,502
"93","서울","은평운영센터","기초수급",1158,669,59,102,228,236,44,229
"94","서울","은평운영센터","의료급여",72,40,6,4,18,11,1,10
"95","서울","은평운영센터","경감",770,703,60,118,252,224,49,17
"96","서울","강서운영센터","합계",8084,5663,432,761,2013,2199,258,1029
"97","서울","강서운영센터","일반",4813,3267,272,480,1223,1126,166,553
"98","서울","강서운영센터","기초수급",2188,1428,95,122,440,715,56,424
"99","서울","강서운영센터","의료급여",113,77,5,8,33,26,5,15
"100","서울","강서운영센터","경감",970,891,60,151,317,332,31,37
"101","서울","금천운영센터","합계",3303,2014,171,291,703,695,154,472
"102","서울","금천운영센터","일반",2091,1226,110,187,427,401,101,287
"103","서울","금천운영센터","기초수급",780,402,23,55,126,174,24,167
"104","서울","금천운영센터","의료급여",25,15,2,1,4,6,2,4
"105","서울","금천운영센터","경감",407,371,36,48,146,114,27,14
"106","서울","동작운영센터","합계",4204,2781,245,428,1004,943,161,451
"107","서울","동작운영센터","일반",3074,1990,176,302,732,655,125,313
"108","서울","동작운영센터","기초수급",658,353,32,52,96,157,16,131
"109","서울","동작운영센터","의료급여",38,29,4,4,14,6,1,2
"110","서울","동작운영센터","경감",434,409,33,70,162,125,19,5
"111","서울","강남운영센터","합계",4771,3082,397,499,1094,915,177,668
"112","서울","강남운영센터","일반",3517,2321,353,406,810,610,142,416
"113","서울","강남운영센터","기초수급",866,440,25,40,157,199,19,226
"114","서울","강남운영센터","의료급여",54,23,2,4,9,8,0,13
"115","서울","강남운영센터","경감",334,298,17,49,118,98,16,13
"116","서울","강동운영센터","합계",5510,3642,542,526,1318,1068,188,711
"117","서울","강동운영센터","일반",4216,2716,434,385,975,782,140,526
"118","서울","강동운영센터","기초수급",625,319,32,29,114,124,20,162
"119","서울","강동운영센터","의료급여",85,64,10,11,25,16,2,8
"120","서울","강동운영센터","경감",584,543,66,101,204,146,26,15
"121","서울","중구운영센터","합계",1499,900,72,144,348,276,60,288
"122","서울","중구운영센터","일반",1081,665,54,115,256,201,39,177
"123","서울","중구운영센터","기초수급",287,123,10,13,43,45,12,96
"124","서울","중구운영센터","의료급여",13,5,0,1,3,0,1,5
"125","서울","중구운영센터","경감",118,107,8,15,46,30,8,10
"126","부산","부산진구운영센터","합계",5827,3520,354,522,1331,1195,118,1101
"127","부산","부산진구운영센터","일반",3919,2293,234,349,861,764,85,716
"128","부산","부산진구운영센터","기초수급",1125,562,46,77,206,221,12,329
"129","부산","부산진구운영센터","의료급여",87,49,2,9,18,19,1,19
"130","부산","부산진구운영센터","경감",696,616,72,87,246,191,20,37
"131","부산","부산중부운영센터","합계",6138,3528,309,533,1320,1246,120,1307
"132","부산","부산중부운영센터","일반",3531,1973,183,329,716,667,78,681
"133","부산","부산중부운영센터","기초수급",1831,899,70,95,318,390,26,573
"134","부산","부산중부운영센터","의료급여",53,29,5,6,11,7,0,13
"135","부산","부산중부운영센터","경감",723,627,51,103,275,182,16,40
"136","부산","부산사하운영센터","합계",5183,2820,220,378,1060,1049,113,869
"137","부산","부산사하운영센터","일반",3170,1617,139,227,612,571,68,483
"138","부산","부산사하운영센터","기초수급",1337,635,31,78,224,272,30,348
"139","부산","부산사하운영센터","의료급여",59,36,3,5,13,15,0,9
"140","부산","부산사하운영센터","경감",617,532,47,68,211,191,15,29
"141","부산","부산동래운영센터","합계",3999,2442,193,364,828,924,133,636
"142","부산","부산동래운영센터","일반",2873,1658,137,235,577,609,100,459
"143","부산","부산동래운영센터","기초수급",606,331,27,49,90,157,8,159
"144","부산","부산동래운영센터","의료급여",44,34,1,5,12,14,2,2
"145","부산","부산동래운영센터","경감",476,419,28,75,149,144,23,16
"146","부산","부산사상운영센터","합계",3197,1680,149,267,498,698,68,662
"147","부산","부산사상운영센터","일반",1887,935,95,149,293,352,46,353
"148","부산","부산사상운영센터","기초수급",877,400,21,61,99,207,12,278
"149","부산","부산사상운영센터","의료급여",57,30,2,6,7,13,2,11
"150","부산","부산사상운영센터","경감",376,315,31,51,99,126,8,20
"151","부산","부산남부운영센터","합계",7432,4168,374,608,1312,1604,270,1494
"152","부산","부산남부운영센터","일반",5293,2794,269,409,887,1035,194,1078
"153","부산","부산남부운영센터","기초수급",1189,561,37,76,165,261,22,356
"154","부산","부산남부운영센터","의료급여",80,42,5,2,13,18,4,15
"155","부산","부산남부운영센터","경감",870,771,63,121,247,290,50,45
"156","부산","기장운영센터","합계",2807,1806,212,309,676,543,66,360
"157","부산","기장운영센터","일반",1776,1072,131,175,408,319,39,227
"158","부산","기장운영센터","기초수급",597,348,38,55,125,113,17,119
"159","부산","기장운영센터","의료급여",36,21,2,3,11,5,0,5
"160","부산","기장운영센터","경감",398,365,41,76,132,106,10,9
"161","부산","부산연제운영센터","합계",3360,1989,192,354,664,674,105,565
"162","부산","부산연제운영센터","일반",2429,1359,127,249,473,443,67,418
"163","부산","부산연제운영센터","기초수급",515,273,27,40,74,116,16,134
"164","부산","부산연제운영센터","의료급여",24,14,1,4,5,2,2,4
"165","부산","부산연제운영센터","경감",392,343,37,61,112,113,20,9
"166","부산","부산서부운영센터","합계",2270,1202,92,138,413,499,60,449
"167","부산","부산서부운영센터","일반",1484,743,62,86,258,295,42,308
"168","부산","부산서부운영센터","기초수급",517,230,10,25,72,114,9,123
"169","부산","부산서부운영센터","의료급여",23,11,2,1,3,5,0,5
"170","부산","부산서부운영센터","경감",246,218,18,26,80,85,9,13
"171","부산","부산금정운영센터","합계",4283,2316,191,363,809,828,125,842
"172","부산","부산금정운영센터","일반",3011,1567,117,222,559,577,92,545
"173","부산","부산금정운영센터","기초수급",796,364,40,66,115,128,15,255
"174","부산","부산금정운영센터","의료급여",47,24,6,5,5,6,2,11
"175","부산","부산금정운영센터","경감",429,361,28,70,130,117,16,31
"176","부산","부산북부운영센터","합계",5328,3029,213,441,991,1279,105,1095
"177","부산","부산북부운영센터","일반",3104,1775,129,269,594,710,73,553
"178","부산","부산북부운영센터","기초수급",1608,723,39,76,206,388,14,513
"179","부산","부산북부운영센터","의료급여",71,39,3,7,12,15,2,12
"180","부산","부산북부운영센터","경감",545,492,42,89,179,166,16,17
"181","부산","해운대운영센터","합계",6064,3352,294,421,1127,1361,149,1337
"182","부산","해운대운영센터","일반",4036,2202,191,269,737,899,106,787
"183","부산","해운대운영센터","기초수급",1338,567,41,63,185,254,24,498
"184","부산","해운대운영센터","의료급여",75,40,3,2,16,18,1,18
"185","부산","해운대운영센터","경감",615,543,59,87,189,190,18,34
"186","대구","대구달서운영센터","합계",7382,4501,300,610,1707,1514,370,1134
"187","대구","대구달서운영센터","일반",4575,2695,189,373,1051,843,239,668
"188","대구","대구달서운영센터","기초수급",1707,876,45,100,298,363,70,406
"189","대구","대구달서운영센터","의료급여",151,85,7,15,27,30,6,22
"190","대구","대구달서운영센터","경감",949,845,59,122,331,278,55,38
"191","대구","대구중부운영센터","합계",5741,3536,332,606,1358,1027,213,1041
"192","대구","대구중부운영센터","일반",3629,2094,190,359,807,601,137,670
"193","대구","대구중부운영센터","기초수급",1174,638,69,107,224,210,28,314
"194","대구","대구중부운영센터","의료급여",90,54,5,3,23,19,4,15
"195","대구","대구중부운영센터","경감",848,750,68,137,304,197,44,42
"196","대구","대구동부운영센터","합계",6132,3944,277,571,1494,1343,259,1070
"197","대구","대구동부운영센터","일반",3818,2377,153,338,918,799,169,644
"198","대구","대구동부운영센터","기초수급",1394,771,71,105,273,278,44,367
"199","대구","대구동부운영센터","의료급여",95,52,3,8,21,18,2,21
"200","대구","대구동부운영센터","경감",825,744,50,120,282,248,44,38
"201","대구","달성운영센터","합계",3233,2115,206,344,792,650,123,512
"202","대구","달성운영센터","일반",2207,1341,119,211,504,425,82,382
"203","대구","달성운영센터","기초수급",550,348,49,62,118,95,24,111
"204","대구","달성운영센터","의료급여",43,30,6,5,9,10,0,6
"205","대구","달성운영센터","경감",433,396,32,66,161,120,17,13
"206","대구","대구남부운영센터","합계",3819,2320,193,419,979,643,86,642
"207","대구","대구남부운영센터","일반",2430,1429,127,259,603,389,51,385
"208","대구","대구남부운영센터","기초수급",829,410,34,72,161,125,18,222
"209","대구","대구남부운영센터","의료급여",66,43,3,2,20,16,2,11
"210","대구","대구남부운영센터","경감",494,438,29,86,195,113,15,24
"211","대구","대구북부운영센터","합계",6391,3745,305,600,1288,1264,288,1201
"212","대구","대구북부운영센터","일반",4145,2305,197,355,761,803,189,781
"213","대구","대구북부운영센터","기초수급",1264,625,47,102,219,216,41,355
"214","대구","대구북부운영센터","의료급여",104,63,3,8,19,26,7,18
"215","대구","대구북부운영센터","경감",878,752,58,135,289,219,51,47
"216","대구","대구수성운영센터","합계",5821,3159,237,430,945,1137,410,1312
"217","대구","대구수성운영센터","일반",4026,2192,162,292,680,762,296,832
"218","대구","대구수성운영센터","기초수급",1183,473,39,70,112,200,52,424
"219","대구","대구수성운영센터","의료급여",82,45,3,7,15,17,3,21
"220","대구","대구수성운영센터","경감",530,449,33,61,138,158,59,35
"221","인천","인천중부운영센터","합계",3891,2449,157,353,872,916,151,823
"222","인천","인천중부운영센터","일반",2515,1490,97,229,522,546,96,552
"223","인천","인천중부운영센터","기초수급",827,466,23,66,153,192,32,242
"224","인천","인천중부운영센터","의료급여",44,29,2,3,12,11,1,9
"225","인천","인천중부운영센터","경감",505,464,35,55,185,167,22,20
"226","인천","인천남구운영센터","합계",7367,5151,376,807,2071,1739,158,1049
"227","인천","인천남구운영센터","일반",4781,3159,224,489,1290,1043,113,720
"228","인천","인천남구운영센터","기초수급",1379,881,66,138,317,339,21,298
"229","인천","인천남구운영센터","의료급여",74,54,2,7,30,15,0,11
"230","인천","인천남구운영센터","경감",1133,1057,84,173,434,342,24,20
"231","인천","인천연수구운영센터","합계",3514,2305,192,300,795,878,140,592
"232","인천","인천연수구운영센터","일반",2277,1520,141,191,553,539,96,311
"233","인천","인천연수운영센터","기초수급",839,428,18,48,118,216,28,261
"234","인천","인천연수구운영센터","의료급여",39,26,2,2,7,13,2,6
"235","인천","인천연수구운영센터","경감",359,331,31,59,117,110,14,14
"236","인천","인천계양운영센터","합계",4767,3104,215,465,1081,1166,177,773
"237","인천","인천계양운영센터","일반",3085,1811,130,275,624,678,104,568
"238","인천","인천계양운영센터","기초수급",918,597,33,87,217,233,27,174
"239","인천","인천계양운영센터","의료급여",47,30,1,4,7,12,6,6
"240","인천","인천계양운영센터","경감",717,666,51,99,233,243,40,25
"241","인천","인천서구운영센터","합계",6325,4520,287,618,1762,1612,241,717
"242","인천","인천서구운영센터","일반",4126,2753,168,344,1087,973,181,511
"243","인천","인천서구운영센터","기초수급",1152,790,53,119,283,310,25,182
"244","인천","인천서구운영센터","의료급여",64,41,2,6,21,11,1,10
"245","인천","인천서구운영센터","경감",983,936,64,149,371,318,34,14
"246","인천","강화운영센터","합계",2568,1746,84,284,652,682,44,531
"247","인천","강화운영센터","일반",1735,1158,44,181,441,458,34,350
"248","인천","강화운영센터","기초수급",538,324,26,50,122,122,4,165
"249","인천","강화운영센터","의료급여",21,15,1,3,6,5,0,3
"250","인천","강화운영센터","경감",274,249,13,50,83,97,6,13
"251","인천","인천남동운영센터","합계",8100,5748,461,911,2172,2004,200,1041
"252","인천","인천남동운영센터","일반",5124,3485,288,566,1345,1149,137,647
"253","인천","인천남동운영센터","기초수급",1805,1191,105,159,407,489,31,357
"254","인천","인천남동운영센터","의료급여",103,67,1,9,23,27,7,13
"255","인천","인천남동운영센터","경감",1068,1005,67,177,397,339,25,24
"256","인천","인천부평운영센터","합계",8773,5765,404,779,2111,2178,293,1383
"257","인천","인천부평운영센터","일반",5345,3344,227,441,1238,1252,186,824
"258","인천","인천부평운영센터","기초수급",2157,1267,92,167,410,538,60,516
"259","인천","인천부평운영센터","의료급여",98,61,5,10,22,21,3,16
"260","인천","인천부평운영센터","경감",1173,1093,80,161,441,367,44,27
"261","광주","광주북부운영센터","합계",8662,4723,264,531,1457,2195,276,2217
"262","광주","광주북부운영센터","일반",5675,3029,169,353,946,1377,184,1359
"263","광주","광주북부운영센터","기초수급",1766,725,38,65,193,389,40,744
"264","광주","광주북부운영센터","의료급여",158,79,8,11,25,33,2,34
"265","광주","광주북부운영센터","경감",1063,890,49,102,293,396,50,80
"266","광주","광주서부운영센터","합계",11232,6173,382,669,1987,2724,411,2923
"267","광주","광주서부운영센터","일반",7356,3914,245,435,1256,1710,268,1769
"268","광주","광주서부운영센터","기초수급",2256,979,58,90,294,466,71,978
"269","광주","광주서부운영센터","의료급여",239,147,8,19,55,59,6,50
"270","광주","광주서부운영센터","경감",1381,1133,71,125,382,489,66,126
"271","광주","광주동부운영센터","합계",7791,4202,268,425,1377,1825,307,1956
"272","광주","광주동부운영센터","일반",5382,2744,178,258,890,1202,216,1360
"273","광주","광주동부운영센터","기초수급",1352,618,37,69,192,279,41,487
"274","광주","광주동부운영센터","의료급여",167,90,4,5,34,43,4,45
"275","광주","광주동부운영센터","경감",890,750,49,93,261,301,46,64
"276","대전","대전동부운영센터","합계",8870,5110,357,693,1577,2085,398,1912
"277","대전","대전동부운영센터","일반",5472,3060,215,396,956,1234,259,1110
"278","대전","대전동부운영센터","기초수급",2068,925,59,128,255,429,54,713
"279","대전","대전동부운영센터","의료급여",127,80,9,12,21,33,5,22
"280","대전","대전동부운영센터","경감",1203,1045,74,157,345,389,80,67
"281","대전","대전유성운영센터","합계",4157,2663,236,375,974,900,178,652
"282","대전","대전유성운영센터","일반",3088,1890,170,266,694,624,136,494
"283","대전","대전유성운영센터","기초수급",533,296,20,39,100,125,12,139
"284","대전","대전유성운영센터","의료급여",70,56,4,9,14,24,5,5
"285","대전","대전유성운영센터","경감",466,421,42,61,166,127,25,14
"286","대전","대전중부운영센터","합계",6036,3896,331,496,1555,1291,223,975
"287","대전","대전중부운영센터","일반",4121,2519,217,325,999,816,162,681
"288","대전","대전중부운영센터","기초수급",1027,610,52,69,227,228,34,239
"289","대전","대전중부운영센터","의료급여",66,44,4,5,18,16,1,9
"290","대전","대전중부운영센터","경감",822,723,58,97,311,231,26,46
"291","대전","대전서부운영센터","합계",7034,4355,270,487,1361,1812,425,1311
"292","대전","대전서부운영센터","일반",4916,2909,184,313,899,1196,317,917
"293","대전","대전서부운영센터","기초수급",1154,592,39,76,170,263,44,351
"294","대전","대전서부운영센터","의료급여",89,52,2,9,20,16,5,15
"295","대전","대전서부운영센터","경감",875,802,45,89,272,337,59,28
"296","울산","울산중부운영센터","합계",4102,2596,221,398,1092,792,93,538
"297","울산","울산중부운영센터","일반",3014,1884,172,288,818,542,64,327
"298","울산","울산중부운영센터","기초수급",677,353,23,44,130,143,13,194
"299","울산","울산중부운영센터","의료급여",36,23,0,2,10,10,1,4
"300","울산","울산중부운영센터","경감",375,336,26,64,134,97,15,13
"301","울산","울산동부운영센터","합계",1422,871,60,136,334,300,41,210
"302","울산","울산동부운영센터","일반",1037,628,47,97,250,201,33,126
"303","울산","울산동부운영센터","기초수급",282,146,7,25,50,58,6,81
"304","울산","울산동부운영센터","의료급여",10,8,1,2,1,4,0,2
"305","울산","울산동부운영센터","경감",93,89,5,12,33,37,2,1
"306","울산","울주운영센터","합계",3407,2094,229,339,791,662,73,511
"307","울산","울주운영센터","일반",2487,1483,178,239,556,450,60,348
"308","울산","울주운영센터","기초수급",583,317,31,54,125,105,2,151
"309","울산","울주운영센터","의료급여",38,22,2,1,9,9,1,7
"310","울산","울주운영센터","경감",299,272,18,45,101,98,10,5
"311","울산","울산남부운영센터","합계",3028,1709,140,258,659,574,78,392
"312","울산","울산남부운영센터","일반",2207,1212,104,181,487,388,52,251
"313","울산","울산남부운영센터","기초수급",529,260,12,37,85,113,13,132
"314","울산","울산남부운영센터","의료급여",37,18,4,2,4,6,2,7
"315","울산","울산남부운영센터","경감",255,219,20,38,83,67,11,2
"316","경기","수원동부운영센터","합계",5276,3409,414,563,1264,991,177,691
"317","경기","수원동부운영센터","일반",3732,2425,296,408,916,669,136,420
"318","경기","수원동부운영센터","기초수급",912,413,45,46,139,160,23,254
"319","경기","수원동부운영센터","의료급여",55,36,3,10,11,10,2,5
"320","경기","수원동부운영센터","경감",577,535,70,99,198,152,16,12
"321","경기","성남남부운영센터","합계",5901,4115,619,637,1389,1246,224,749
"322","경기","성남남부운영센터","일반",4466,3182,505,526,1050,919,182,441
"323","경기","성남남부운영센터","기초수급",1005,551,50,62,189,221,29,294
"324","경기","성남남부운영센터","의료급여",41,30,3,2,7,17,1,5
"325","경기","성남남부운영센터","경감",389,352,61,47,143,89,12,9
"326","경기","의정부운영센터","합계",8242,5910,391,899,2346,1891,383,1067
"327","경기","의정부운영센터","일반",4963,3318,216,499,1321,1050,232,685
"328","경기","의정부운영센터","기초수급",1705,1143,72,168,428,398,77,331
"329","경기","의정부운영센터","의료급여",89,64,3,15,20,24,2,7
"330","경기","의정부운영센터","경감",1485,1385,100,217,577,419,72,44
"331","경기","부천북부운영센터","합계",9765,6407,485,873,2375,2242,432,1553
"332","경기","부천북부운영센터","일반",6376,4015,303,570,1498,1352,292,988
"333","경기","부천북부운영센터","기초수급",1814,972,69,117,340,386,60,501
"334","경기","부천북부운영센터","의료급여",126,76,6,7,22,37,4,22
"335","경기","부천북부운영센터","경감",1449,1344,107,179,515,467,76,42
"336","경기","광명운영센터","합계",3928,2376,178,308,800,932,158,666
"337","경기","광명운영센터","일반",2767,1589,110,201,540,621,117,452
"338","경기","광명운영센터","기초수급",658,357,32,42,112,156,15,184
"339","경기","광명운영센터","의료급여",64,35,2,5,14,11,3,13
"340","경기","광명운영센터","경감",439,395,34,60,134,144,23,17
"341","경기","평택운영센터","합계",6049,4163,221,569,1770,1410,193,720
"342","경기","평택운영센터","일반",4250,2825,149,385,1216,941,134,485
"343","경기","평택운영센터","기초수급",966,591,40,72,235,222,22,202
"344","경기","평택운영센터","의료급여",51,27,1,3,14,8,1,9
"345","경기","평택운영센터","경감",782,720,31,109,305,239,36,24
"346","경기","동두천운영센터","합계",3109,1983,181,260,696,598,248,687
"347","경기","동두천운영센터","일반",1887,1106,107,142,382,325,150,445
"348","경기","동두천운영센터","기초수급",667,385,41,55,130,112,47,199
"349","경기","동두천운영센터","의료급여",25,20,1,6,6,6,1,2
"350","경기","동두천운영센터","경감",530,472,32,57,178,155,50,41
"351","경기","연천운영센터","합계",1145,770,38,75,272,267,118,212
"352","경기","연천운영센터","일반",637,387,22,39,144,124,58,127
"353","경기","연천운영센터","기초수급",348,241,9,25,75,89,43,74
"354","경기","연천운영센터","의료급여",16,13,0,2,0,8,3,2
"355","경기","연천운영센터","경감",144,129,7,9,53,46,14,9
"356","경기","안산운영센터","합계",9010,5648,457,703,2017,1845,626,1284
"357","경기","안산운영센터","일반",5644,3339,257,387,1208,1091,396,822
"358","경기","안산운영센터","기초수급",1902,1013,96,102,337,369,109,398
"359","경기","안산운영센터","의료급여",82,47,4,12,16,14,1,16
"360","경기","안산운영센터","경감",1382,1249,100,202,456,371,120,48
"361","경기","과천운영센터","합계",664,445,37,53,180,145,30,80
"362","경기","과천운영센터","일반",517,343,28,39,128,122,26,58
"363","경기","과천운영센터","기초수급",96,57,6,9,27,15,0,21
"364","경기","과천운영센터","의료급여",3,1,0,0,1,0,0,1
"365","경기","과천운영센터","경감",48,44,3,5,24,8,4,0
"366","경기","남양주운영센터","합계",9961,7204,497,983,2621,2417,686,1067
"367","경기","남양주운영센터","일반",6712,4548,306,606,1685,1490,461,811
"368","경기","남양주운영센터","기초수급",1566,1111,73,140,384,406,108,206
"369","경기","남양주운영센터","의료급여",114,86,7,17,27,28,7,14
"370","경기","남양주운영센터","경감",1569,1459,111,220,525,493,110,36
"371","경기","가평운영센터","합계",1828,1224,116,129,468,413,98,305
"372","경기","가평운영센터","일반",1018,626,31,50,240,233,72,184
"373","경기","가평운영센터","기초수급",581,388,74,58,152,93,11,110
"374","경기","가평운영센터","의료급여",17,11,2,3,3,1,2,2
"375","경기","가평운영센터","경감",212,199,9,18,73,86,13,9
"376","경기","오산운영센터","합계",2079,1447,129,240,521,500,57,264
"377","경기","오산운영센터","일반",1402,951,84,167,355,305,40,164
"378","경기","오산운영센터","기초수급",356,198,18,22,68,82,8,89
"379","경기","오산운영센터","의료급여",24,20,3,4,4,9,0,1
"380","경기","오산운영센터","경감",297,278,24,47,94,104,9,10
"381","경기","군포운영센터","합계",3933,2582,244,390,1024,780,144,619
"382","경기","군포운영센터","일반",2627,1747,159,258,702,526,102,355
"383","경기","군포운영센터","기초수급",770,364,44,49,131,125,15,243
"384","경기","군포운영센터","의료급여",45,26,2,2,10,9,3,8
"385","경기","군포운영센터","경감",491,445,39,81,181,120,24,13
"386","경기","의왕운영센터","합계",2030,1470,160,215,524,494,77,182
"387","경기","의왕운영센터","일반",1520,1059,121,163,382,337,56,146
"388","경기","의왕운영센터","기초수급",226,150,10,20,46,62,12,28
"389","경기","의왕운영센터","의료급여",16,8,0,0,5,3,0,2
"390","경기","의왕운영센터","경감",268,253,29,32,91,92,9,6
"391","경기","하남운영센터","합계",2493,1712,142,272,645,504,149,366
"392","경기","하남운영센터","일반",1746,1168,98,193,442,331,104,252
"393","경기","하남운영센터","기초수급",337,171,15,23,59,63,11,94
"394","경기","하남운영센터","의료급여",21,16,1,2,10,1,2,4
"395","경기","하남운영센터","경감",389,357,28,54,134,109,32,16
"396","경기","파주운영센터","합계",6811,4281,229,463,1383,1651,555,1090
