"집계년도","asset_ID","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,105466,"토지","행정재산","공공용재산","일반","답","답",1,113,16046000,16046000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2006-07-13","매입","","2008-01-17","","경기도 김포시 고촌읍 전호리 74 - 5",126.7946,37.6011,"1",14.2,14.2,14,233,327,53,565,112,44,17,137,16,672,51,44,59,3699,459,340,152
2015,182801,"토지","행정재산","공공용재산","일반","대","대",1,47,22419000,23074000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2013-09-02","매입","도로토지(서암리 617-11)","2013-09-17","","경기도 김포시 통진읍 서암리 617 - 11",126.6099,37.6971,"1",47.7,49.0936170212766,6,71,58,19,31,18,39,0,20,5,143,14,11,27,993,46,47,18
2015,139424,"토지","행정재산","공공용재산","일반","목장용지","목장용지",1,479,63625050,79972800,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2007-07-20","매입","","2008-03-17","","경기도 김포시 통진읍 서암리 617 - 14",126.6098,37.6969,"2",13.282891440501,16.6957828810021,6,71,59,19,31,18,39,0,20,5,147,14,11,27,996,46,47,18
2015,178065,"토지","행정재산","공공용재산","일반","임야","임야",1,294,10172400,10172400,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","1996-05-07","누락재산등록","도로","2012-12-04","","경기도 김포시 고촌읍 신곡리 34 - 22",126.7709,37.6148,"1",3.46,3.46,11,200,238,33,632,116,50,8,105,27,531,46,38,33,3480,524,315,111
2015,105467,"토지","행정재산","공공용재산","일반","답","답",1,12,1704000,1704000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2006-05-10","매입","","2008-01-17","","경기도 김포시 고촌읍 전호리 74 - 6",126.7949,37.601,"1",14.2,14.2,14,233,329,53,566,112,44,16,137,17,675,51,45,59,3694,458,342,152
2015,120989,"토지","행정재산","공공용재산","일반","구거","구거",1,93,11532000,11532000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2007-12-31","매입","","2008-01-17","","경기도 김포시 고촌읍 전호리 126 - 1",126.7962,37.5981,"1",12.4,12.4,12,223,324,47,536,104,46,16,113,16,657,45,43,51,3389,380,285,128
2015,30558,"토지","행정재산","공공용재산","일반","답","답",1,3,168000,168000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2002-08-28","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1628618]","경기도 김포시 양촌읍 누산리 549 - 5",126.652,37.6692,"1",5.6,5.6,11,100,212,35,212,37,34,0,35,7,333,15,17,9,1478,184,156,27
2015,167593,"토지","행정재산","공공용재산","일반","답","답",1,133,7448000,7448000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2011-06-16","분할취득","도로","2007-07-18","[토지분류코드:][관리대장코드:1628618]","경기도 김포시 양촌읍 누산리 549 - 8",126.6522,37.6691,"1",5.6,5.6,11,99,212,35,212,37,34,0,35,7,332,15,18,9,1472,183,154,27
2015,30559,"토지","행정재산","공공용재산","일반","구거","구거",1,17,89760,89760,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","1998-03-28","매입","도로","2007-07-18","[토지분류코드:GA215][관리대장코드:1628619]","경기도 김포시 양촌읍 누산리 550 - 10",126.6516,37.6687,"1",0.528,0.528,11,100,212,35,211,37,34,0,35,6,334,15,18,9,1484,184,157,28
2015,30560,"토지","행정재산","공공용재산","일반","답","답",1,148,6734000,6734000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","1998-03-19","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1628620]","경기도 김포시 양촌읍 누산리 550 - 11",126.6519,37.6691,"1",4.55,4.55,11,100,212,35,212,37,34,0,35,7,333,15,18,9,1478,184,156,27
2015,30800,"토지","행정재산","공공용재산","일반","대","대",1,654,276108000,276108000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2005-01-03","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1628860]","경기도 김포시 통진읍 서암리 617 - 15",126.6098,37.6971,"3",42.2183486238532,42.2183486238532,6,71,58,19,31,18,39,0,20,5,143,14,11,27,993,46,47,18
2015,182804,"토지","행정재산","공공용재산","일반","목장용지","목장용지",1,15,4935000,4950000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2013-09-02","매입","도로토지(서암리 617-16)","2013-09-17","","경기도 김포시 통진읍 서암리 617 - 16",126.6099,37.697,"1",32.9,33,6,71,58,19,31,18,39,0,20,5,143,14,11,27,993,46,47,18
2015,146361,"토지","행정재산","공공용재산","일반","답","답",1,399,124894000,124894000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2008-05-09","매입","고정~서암간도로확포장","2010-01-21","","경기도 김포시 통진읍 서암리 993 - 1",126.6051,37.7062,"2",31.3017543859649,31.3017543859649,4,54,43,18,21,16,29,0,14,6,87,14,15,27,781,35,29,15
2015,169134,"토지","행정재산","공공용재산","일반","답","답",1,1223,70934000,70934000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2008-05-09","누락재산등록","도로","2011-09-08","","경기도 김포시 통진읍 서암리 994 - 1",126.605,37.7063,"4",5.8,5.8,4,54,43,18,21,16,29,0,14,6,87,14,15,27,782,35,29,15
2015,30818,"토지","행정재산","공공용재산","일반","답","답",1,1151,137176040,137176040,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2005-02-16","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1628878]","경기도 김포시 통진읍 서암리 995 - 1",126.6047,37.7065,"4",11.9179878366638,11.9179878366638,4,55,43,18,21,16,29,0,14,6,87,14,15,27,780,34,29,15
2015,30804,"토지","행정재산","공공용재산","일반","목장용지","목장용지",1,1723,446257000,668426500,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2005-06-10","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1628864]","경기도 김포시 통진읍 서암리 619 - 2",126.6099,37.6963,"4",25.9,38.7943412652351,6,73,60,20,32,18,40,0,21,6,150,14,11,28,1019,49,48,18
2015,146791,"토지","행정재산","공공용재산","일반","대","대",1,5,1675000,1675000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2008-05-09","매입","고정~서암간도로확포장","2010-01-21","","경기도 김포시 통진읍 서암리 620 - 7",126.6101,37.696,"1",33.5,33.5,6,74,61,20,32,18,40,0,22,6,151,14,11,28,1024,49,48,18
2015,146790,"토지","행정재산","공공용재산","일반","대","대",1,111,67258370,289688870,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2008-05-09","매입","고정~서암간도로확포장","2010-01-21","","경기도 김포시 통진읍 서암리 620 - 8",126.61,37.6959,"1",60.5931261261261,260.980963963964,6,75,61,20,33,18,40,0,22,6,151,14,11,28,1027,49,48,18
2015,182796,"토지","행정재산","공공용재산","일반","대","대",1,44,17930000,17945000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2013-09-02","매입","도로토지(서암리 620-9)","2013-09-17","","경기도 김포시 통진읍 서암리 620 - 9",126.6101,37.6959,"1",40.75,40.7840909090909,6,74,61,20,33,18,40,0,22,6,152,14,11,28,1025,49,48,18
2015,146788,"토지","행정재산","공공용재산","일반","전","전",1,327,80442000,80442000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2008-05-09","매입","고정~서암간도로확포장","2010-01-21","","경기도 김포시 통진읍 서암리 621",126.6099,37.6958,"2",24.6,24.6,6,75,61,20,35,18,40,0,22,6,153,14,11,28,1030,49,48,18
2015,105478,"토지","행정재산","공공용재산","일반","하천","하천",1,598,43056000,43056000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2004-08-16","매입","","2008-01-17","","경기도 김포시 고촌읍 풍곡리 449 - 5",126.7402,37.6151,"3",7.2,7.2,10,124,279,39,410,87,44,2,62,20,404,37,61,23,2262,233,183,68
2015,152553,"토지","행정재산","공공용재산","일반","하천","하천",1,337,51729000,51729000,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","2007-12-02","매입","","2010-04-01","","경기도 김포시 고촌읍 풍곡리 502 - 4",126.7402,37.6138,"2",15.3498516320475,15.3498516320475,10,120,276,40,404,87,44,2,61,15,387,37,58,23,2174,222,182,68
2015,105479,"토지","행정재산","공공용재산","일반","하천","하천",1,40,2880000,2880000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2004-08-27","매입","","2008-01-17","","경기도 김포시 고촌읍 풍곡리 504 - 3",126.7402,37.6138,"1",7.2,7.2,10,120,276,40,404,87,44,2,61,15,387,37,58,23,2174,222,182,68
2015,152554,"토지","행정재산","공공용재산","일반","하천","하천",1,334,51269000,51269000,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","2007-12-02","매입","","2010-04-01","","경기도 김포시 고촌읍 풍곡리 538 - 6",126.7401,37.6123,"2",15.35,15.35,11,117,275,38,385,87,45,2,57,15,371,37,59,23,2141,211,178,67
2015,105480,"토지","행정재산","공공용재산","일반","하천","하천",1,202,18548000,18548000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2006-01-11","매입","","2008-01-17","","경기도 김포시 고촌읍 풍곡리 554 - 3",126.7401,37.611,"1",9.18217821782178,9.18217821782178,11,121,274,37,385,90,47,3,56,14,372,37,61,24,2149,210,180,68
2015,152555,"토지","행정재산","공공용재산","일반","하천","하천",1,45,7515000,7515000,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","2008-03-05","매입","","2010-04-01","","경기도 김포시 고촌읍 풍곡리 556 - 7",126.7401,37.6108,"1",16.7,16.7,11,121,275,37,385,90,47,3,56,14,371,37,61,25,2145,198,180,68
2015,105468,"토지","행정재산","공공용재산","일반","답","답",1,122,8174000,8174000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2004-09-14","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 327 - 5",126.738,37.6054,"1",6.7,6.7,11,122,279,37,386,96,42,3,56,13,361,38,83,25,2140,194,179,68
2015,105469,"토지","행정재산","공공용재산","일반","답","답",1,102,6324000,6324000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2004-11-05","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 360 - 4",126.7379,37.6052,"1",6.2,6.2,11,122,279,37,386,96,42,3,56,13,362,38,84,25,2140,193,179,68
2015,105470,"토지","행정재산","공공용재산","일반","답","답",1,126,7938000,7938000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2004-09-01","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 441 - 5",126.7336,37.599,"1",6.3,6.3,13,128,306,40,400,96,33,3,58,12,382,37,103,24,2228,201,194,72
2015,105471,"토지","행정재산","공공용재산","일반","구거","구거",1,59,1185900,1185900,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","2005-01-11","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 441 - 6",126.7336,37.599,"1",2.01,2.01,13,128,306,40,400,96,33,3,58,12,382,37,103,24,2228,201,194,72
2015,105472,"토지","행정재산","공공용재산","일반","전","전",1,155,10896500,10896500,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2004-11-01","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 476 - 6",126.7331,37.5986,"1",7.03,7.03,13,128,314,42,400,96,33,3,58,12,385,37,102,24,2243,204,194,72
2015,105473,"토지","행정재산","공공용재산","일반","구거","구거",1,101,2090700,2090700,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2005-01-11","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 480 - 5",126.7333,37.5987,"1",2.07,2.07,13,129,312,41,400,96,33,3,58,12,384,37,102,24,2241,204,194,72
2015,105474,"토지","행정재산","공공용재산","일반","구거","구거",1,340,7038000,7038000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2005-01-11","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 484 - 3",126.7334,37.5987,"2",2.07,2.07,13,129,309,42,400,95,33,3,58,12,384,37,102,24,2240,204,194,72
2015,105475,"토지","행정재산","공공용재산","일반","답","답",1,181,11041000,11041000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2004-11-10","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 532 - 4",126.7272,37.5949,"1",6.1,6.1,16,147,353,46,477,103,41,6,65,13,441,36,120,26,2562,230,227,86
2015,105476,"토지","행정재산","공공용재산","일반","답","답",1,168,10248000,10248000,"경기도 건설국 도로정책과","","경기도 김포시 안전건설국 건설도로과","2004-11-02","매입","","2008-01-17","","경기도 김포시 고촌읍 태리 550 - 5",126.7269,37.5947,"1",6.1,6.1,16,148,356,48,481,103,42,6,65,13,447,36,120,26,2579,233,231,88
2015,29958,"토지","행정재산","공공용재산","일반","답","답",1,20,206000,206000,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-01-11","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1628018]","경기도 김포시 양촌읍 흥신리 579 - 17",126.6243,37.6646,"1",1.03,1.03,12,113,178,36,168,37,39,0,42,5,322,17,19,24,1668,137,138,27
2015,29959,"토지","행정재산","공공용재산","일반","답","답",1,86,885800,885800,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-01-06","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1628019]","경기도 김포시 양촌읍 흥신리 596 - 1",126.6245,37.6647,"1",1.03,1.03,12,114,178,36,168,38,39,0,42,5,320,17,18,24,1670,137,138,27
2015,29960,"토지","행정재산","공공용재산","일반","답","답",1,42,432600,432600,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-01-11","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1628020]","경기도 김포시 양촌읍 흥신리 598 - 2",126.6267,37.6655,"1",1.03,1.03,13,119,188,37,180,39,40,0,43,6,337,17,18,24,1700,142,144,28
2015,29961,"토지","행정재산","공공용재산","일반","답","답",1,40,412000,412000,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-04-28","매입","제방","2007-07-18","[토지분류코드:GA202][관리대장코드:1628021]","경기도 김포시 양촌읍 흥신리 599 - 2",126.6236,37.6642,"1",1.03,1.03,12,110,179,36,165,37,38,0,42,5,317,16,19,23,1673,136,138,27
2015,29962,"토지","행정재산","공공용재산","일반","답","답",1,856,8816800,8816800,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-01-06","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1628022]","경기도 김포시 양촌읍 흥신리 599 - 6",126.6246,37.6648,"3",1.03,1.03,12,114,178,36,168,38,39,0,42,5,320,17,18,24,1669,137,138,27
2015,29963,"토지","행정재산","공공용재산","일반","답","답",1,716,7374800,7374800,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-01-06","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1628023]","경기도 김포시 양촌읍 흥신리 599 - 7",126.624,37.6645,"3",1.03,1.03,12,112,178,36,166,37,38,0,42,5,318,16,19,24,1669,137,138,27
2015,29964,"토지","행정재산","공공용재산","일반","답","답",1,1541,15872300,15872300,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-01-11","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1628024]","경기도 김포시 양촌읍 흥신리 599 - 8",126.6235,37.6639,"4",1.03,1.03,12,112,179,36,165,37,38,0,42,5,318,16,20,23,1672,137,138,27
2015,29965,"토지","행정재산","공공용재산","일반","답","답",1,2522,5976600,5976600,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-01-11","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1628025]","경기도 김포시 양촌읍 흥신리 600 - 10",126.6251,37.665,"4",0.236978588421887,0.236978588421887,12,115,182,36,170,38,39,0,42,5,327,17,18,24,1668,137,139,28
2015,29966,"토지","행정재산","공공용재산","일반","답","답",1,861,8868300,8868300,"경기도 건설국 하천과","","경기도 김포시 안전건설국 안전총괄과","1999-01-06","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1628026]","경기도 김포시 양촌읍 흥신리 600 - 11",126.6249,37.6648,"3",1.03,1.03,12,116,181,36,171,38,39,0,42,5,325,17,18,24,1674,136,139,28
